id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,simulation,average_bias_CIF2,average_bias_CIF1
356,1,-.006453651,-.00025088427,.96261978,.79646873,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,18,3,0,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,551,998,15,.00093929574,-.00024495035,.15241456,.0011896241,.00062310178,.000046873614,.61627692,20.590569,-.93817782,39.093773,.52600002,.528,.79033417,.28366104,1,nick,.0019066915,.0023454765
361,1,-.0071568913,-.00068301783,.95845598,.70319629,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,19,0,1,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,15,-.0029951576,-.000039157545,.15524948,.0016447023,.00046262404,.000021916285,1.9292545,2.3808289,,,.94400001,.95599997,.69922036,-.00077965157,1,nick,-.00030494496,-.0059473761
366,1,-.0054136789,-.023553144,.96895993,.70783991,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,19,1,1,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,15,-.0066642761,.058453593,.15524948,.0016447023,.00047683413,.0020701895,4.292624,3554.0532,3.0716321,9345.8955,.91500002,.001,.69366312,-.0063368548,1,nick,.21705997,-.027528359
371,1,-.0071249474,-.0011210606,.95863014,.69720614,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,19,2,1,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,15,-.0030551597,.00092416833,.15524948,.0016447023,.00046247442,.000024565825,1.9679034,56.190617,-.032336913,12.089362,.94400001,.676,.69313604,-.0068639498,1,nick,.0011063846,-.0062431064
376,1,-.0067247148,-.00043962267,.9609949,.70716506,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,19,3,1,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,625,1000,15,-.002982856,-.00062969507,.15524948,.0016447023,.00059301744,.000044803895,1.9213308,38.286266,1.3396208,61.617668,.58899999,.59100002,.70271271,.0027127205,1,nick,-.0010312612,-.0053945929
381,1,-.0071851662,-.0010964124,.95830816,.62006599,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,20,0,1,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,999,999,15,-.0001105441,-4.3396535e-06,.15241456,.0011896241,.00046251918,.00002338844,.072528571,.36479199,,,.94599998,.94400001,.61127156,.10459843,1,nick,-.00027274012,.00036374209
386,1,-.0060622944,-.014832658,.96457154,.81028187,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,20,1,1,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,999,15,-.0043012286,.066294394,.15241456,.0011896241,.00048565303,.0025150804,2.8220589,5572.7178,5.054244,10658.9,.91900003,0,.79561299,.28893986,1,nick,.2347036,-.02352212
391,1,-.0072296397,-.0006091278,.95801753,.80315822,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,20,2,1,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,999,15,-.00018974063,.0012099398,.15241456,.0011896241,.00046188865,.000024602095,.12448983,101.70774,-.086360015,5.2417612,.949,.46000001,.79323846,.28656527,1,nick,.0034356946,-.000083916493
396,1,-.007142765,-.00025521623,.95850754,.79496944,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,20,3,1,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,618,999,15,.000038396083,-.00029508059,.15241456,.0011896241,.00057954766,.000041906987,.025191873,24.804523,-1.4467629,40.927807,.58499998,.59399998,.78816754,.28149435,1,nick,.0013491416,.0010495435
401,1,-.0073873806,-.0021989371,.95629704,.70539689,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,21,0,0,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.0027313253,-.0013232719,.15492328,.0065399739,.00045784359,.000042701977,1.763018,20.233597,,,.949,.78600001,.70071357,.00071361061,1,nick,-.003759556,-.005123144
406,1,-.006517251,-.01315413,.96140188,.72847044,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,21,1,0,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.0047547393,.030634293,.15492328,.0065399739,.00046435351,.0018621411,3.069093,468.41614,1.4218608,4260.7842,.93000001,.156,.71842963,.01842962,1,nick,.1168233,-.016973749
411,1,-.0074337265,-.0016131895,.95604193,.71025354,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,21,2,0,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,-.0026428055,-.0026143494,.15492328,.0065399739,.00045806225,.000029345403,1.7058802,39.974922,.047759678,-31.278587,.94999999,.32499999,.70567834,.0056783375,1,nick,-.0047031431,-.0047543463
416,1,-.0074540027,-.002509431,.95604068,.70525098,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.0030037023,-.0005554331,.15492328,.0065399739,.00050115277,.00011421088,1.9388322,8.4928951,-1.5473862,140.56572,.773,.75700003,.69997746,-.000022553801,1,nick,-.00054938113,-.0058194892
421,1,-.0071263947,-.0039595314,.95796758,.49118468,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,.00015279134,-.0012752457,.15218788,.0047327667,.00047671545,.000042291438,.10039653,26.945038,,,.89200002,.79100001,.490565,-.01610815,1,nick,-.0041402401,.0012918033
426,1,-.0069313962,-.0064928816,.95864588,.87407869,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.002543062,.039673805,.15218788,.0047327667,.00047120795,.0023536135,1.6710017,838.27936,2.4421201,5667.769,.93900001,.14300001,.854482,.34780884,1,nick,.13982721,-.013515633
431,1,-.0074529196,-.00079506019,.9559707,.84220243,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,.000067020941,-.0009361853,.15218788,.0047327667,.00045745063,.000029424518,.044038292,19.780931,-.5487684,-27.892231,.95899999,.82099998,.83141702,.32474384,1,nick,.0034353789,.00082607142
436,1,-.007430579,-.00098082086,.95589,.87150979,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.00071677222,.0015154416,.15218788,.0047327667,.00051453261,.00012849545,.47097853,32.020206,-1.7786201,176.49524,.74199998,.67500001,.85782105,.35114786,1,nick,.0082165748,-.0012834573
441,1,-.0069748261,-.0021944884,.95922178,.70637608,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.0026954329,-.0013110057,.15492328,.0065399739,.00045731393,.000042841668,1.7398502,20.046038,,,.94400001,.76599997,.70194328,.0019432689,1,nick,-.0037126429,-.0051804599
446,1,-.0062151263,-.012325154,.96380264,.72653556,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.004502445,.027855486,.15492328,.0065399739,.00046792376,.0016436412,2.9062417,425.92657,2.3200362,3736.5481,.93199998,.134,.71728611,.017286142,1,nick,.11229497,-.016222246
451,1,-.0070212167,-.001611089,.95896757,.71080405,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,-.0026053758,-.0026071074,.15492328,.0065399739,.00045748058,.000028327147,1.6817201,39.864185,.036439478,-33.879444,.94599998,.31999999,.70646983,.0064698462,1,nick,-.0045813415,-.0048151575
456,1,-.0068312148,-.0024631473,.95985681,.70701623,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,23,3,1,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,818,1000,15,-.002902074,-.00064556795,.15492328,.0065399739,.00051087042,.00011334811,1.873233,9.871109,1.0352701,139.29002,.77100003,.77399999,.70207852,.0020785404,1,nick,-.00027480986,-.0059051649
461,1,-.006850082,-.0037364028,.96007627,.52341759,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,24,0,1,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,967,967,15,.000088316003,-.0012105597,.15218788,.0047327667,.0004661764,.000041939456,.058030907,25.578268,,,.92000002,.81400001,.52164608,.014972941,1,nick,-.0038302415,.0010175982
466,1,-.0066629429,-.006202952,.9608646,.85801697,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,24,1,1,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,967,15,-.0021439465,.035590187,.15218788,.0047327667,.00047529294,.0020629668,1.4087499,751.99542,3.6806824,4902.1445,.93400002,.121,.84523118,.33855805,1,nick,.13424341,-.012454777
471,1,-.0071156383,-.00068306277,.95846516,.85629129,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,24,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,967,15,.00015671135,-.0010146464,.15218788,.0047327667,.00045763125,.00002906738,.1029723,21.438757,-.17205186,-29.51936,.95200002,.81300002,.84671152,.34003839,1,nick,.002638848,.00083136739
476,1,-.006997386,-.00087982847,.95923054,.87337053,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,24,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,750,967,15,.00012127391,.00094973034,.15218788,.0047327667,.00052477856,.00012581126,.07968697,20.067129,-.86130679,164.18863,.71600002,.67000002,.85831457,.35164145,1,nick,.0070871548,.000099721983
2,1,-.0069830092,-.0029473491,.95606261,.7090221,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,1,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0016040364,-.00017019981,.14503774,.0072809635,.00044783187,.000044772834,1.1059442,2.3376002,,,.95499998,.93000001,.70427001,.0042700414,1,nick,.001388772,-.0036712743
7,1,-.0066028791,-.0083839232,.95831507,.71719164,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,1,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.0024192922,.013852006,.14503774,.0072809635,.0004467415,.00071356929,1.6680433,190.24962,-.24348091,1493.755,.94800001,.227,.71014106,.010141052,1,nick,.071620643,-.0092102699
12,1,-.0070312652,-.0022902836,.9557839,.70948368,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,1,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.001504974,-.0017489039,.14503774,.0072809635,.00044811092,.000040879451,1.037643,24.020226,.062312484,-8.6958551,.95499998,.71499997,.70493966,.0049397023,1,nick,-.0030797091,-.0031410162
17,1,-.0071241399,-.0030217536,.95530951,.70864356,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,1,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,824,1000,10,-.0016821001,-.000031374624,.14503774,.0072809635,.00049401447,.00011724667,1.1597672,.43091309,.13554239,137.71114,.78899997,.76599997,.70360798,.0036080044,1,nick,-.0002254821,-.0038236643
22,1,-.006807846,-.00459975,.95718998,.5629108,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,2,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,957,957,10,-.00068773591,-.00033205448,.14421073,.0058603399,.00045990624,.00005398587,.47689646,5.6661296,,,.91299999,.91299999,.56205964,-.0028880984,1,nick,.00069404067,-.00048492796
27,1,-.0066334819,-.0078506907,.95813078,.75901908,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,2,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,957,10,-.0016690752,.016586097,.14421073,.0058603399,.00044616469,.00082672748,1.1573863,283.0228,-.83237273,1465.4034,.94999999,.227,.75462037,.18967262,1,nick,.087230526,-.0072713182
32,1,-.0070577753,-.0020392525,.95562643,.73715317,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,2,2,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,957,10,-.00066449051,-.00071827997,.14421073,.0058603399,.00044755105,.000040889397,.46077743,12.256626,-.52423537,-22.576174,.95599997,.90600002,.73662853,.17168081,1,nick,.0032810082,-.00047124454
37,1,-.0071617281,-.0023703591,.95503986,.76276898,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,2,3,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,783,957,10,-.00094915333,.0012438474,.14421073,.0058603399,.0005088491,.00013141493,.65817106,21.224834,.079383999,120.18591,.75,.71100003,.76524752,.20029981,1,nick,.0066656787,-.0013875444
42,1,-.0066775721,-.0029649762,.95863885,.70749199,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,3,0,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0013677978,-.00017979012,.14503774,.0072809635,.00044744791,.00004525734,.94306344,2.4693177,,,.95899999,.93199998,.70290041,.0029004074,1,nick,.0013670151,-.003334051
47,1,-.0063475678,-.0078517804,.96064299,.71564251,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,3,1,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.0020932131,.012572382,.14503774,.0072809635,.00044883016,.00061821635,1.4432197,172.6747,.30892286,1266.0024,.954,.19499999,.70897835,.0089783883,1,nick,.067987472,-.0084532052
52,1,-.0067279544,-.0022747787,.95834649,.70947886,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,3,2,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0012672723,-.001785933,.14503774,.0072809635,.00044771258,.000037918438,.87375349,24.528801,.059149291,-16.215931,.95899999,.69800001,.7050848,.0050848136,1,nick,-.0031221653,-.0027976909
57,1,-.0066542579,-.0029396128,.95869923,.70982736,-.0067996681,-.0030505871,.95521742,.70473093,.69999999,60,3,3,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,829,1000,10,-.0013473042,-.00016739339,.14503774,.0072809635,.00049080764,.00010976502,.92893356,2.2990553,-.12745436,120.82703,.79400003,.78100002,.7050128,.0050128247,1,nick,-.00015817299,-.0035541535
62,1,-.0066368436,-.0043003652,.95895118,.59774268,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,4,0,1,Non_PH_sex_other,Weibull,Approach a- Attained,2000,988,988,10,-.00053894898,-.0001807379,.14421073,.0058603399,.00044977909,.000051948471,.37372321,3.0840857,,,.94499999,.93300003,.59488744,.029939728,1,nick,.0014243278,-.00029335296
67,1,-.0063804965,-.0071338951,.96042323,.74993724,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,4,1,1,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,988,10,-.0012890166,.014742297,.14421073,.0058603399,.00044919451,.00071369542,.89384234,251.56044,.47469968,1282.1707,.95200002,.22499999,.7486909,.18374316,1,nick,.082075372,-.0063025239
72,1,-.0067435196,-.0018659739,.95826477,.74750233,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,4,2,1,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,988,10,-.00039859395,-.00082749908,.14421073,.0058603399,.00044775059,.000040848801,.27639687,14.120326,.15172331,-20.890604,.95599997,.88999999,.74805754,.1831098,1,nick,.002545933,-.000068344954
77,1,-.0065438855,-.002282948,.95948231,.76186723,-.0076266779,-.0044712108,.94977075,.56722754,.56494772,60,4,3,1,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,764,988,10,-.00054745097,.00077865191,.14421073,.0058603399,.00051943026,.00011537533,.37961873,13.286805,1.5538027,95.302757,.72799999,.71700001,.75690687,.19195917,1,nick,.0057377429,-.00077487907
82,1,-.0070246826,-.0035576161,.95589811,.70567167,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,5,0,0,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,10,-.0017815446,-.00042353518,.14495118,.0089079682,.00046053267,.000049120881,1.2290653,4.7545652,,,.94599998,.95200002,.70059222,.00059224764,1,nick,-.00063762866,-.0037515401
87,1,-.0057830838,-.020769753,.96350151,.70726776,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,5,1,0,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,10,-.0042853807,.042148732,.14495118,.0089079682,.00046090723,.0015263184,2.9564304,473.15765,.081331261,3007.2698,.93400002,.083999999,.69479513,-.0052048322,1,nick,.15873845,-.018814476
92,1,-.0069303084,-.0049338471,.95644069,.70255572,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,5,2,0,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,10,-.0019617218,.0026919092,.14495118,.0089079682,.00046000691,.000057293728,1.3533672,30.219116,-.11416168,16.638229,.94499999,.58399999,.69697839,-.0030216188,1,nick,.004374736,-.0046470594
97,1,-.0069393711,-.0034684108,.95652211,.70609981,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,5,3,0,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,801,1000,10,-.0019919404,-.00063121179,.14495118,.0089079682,.00051220786,.00012493534,1.3742146,7.0859237,-.45898771,127.63309,.759,.74400002,.70080411,.00080413884,1,nick,.000026921427,-.0040752841
102,1,-.0069440058,-.0051366943,.95645303,.58985257,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,6,0,0,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,999,999,10,-.0008523367,-.00032218467,.14414288,.0071723256,.00046105179,.000066848217,.59131378,4.492053,,,.95200002,.95599997,.58551586,.020568144,1,nick,-.00095893332,-.0006790554
107,1,-.005990264,-.017402396,.96211779,.75733304,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,6,1,0,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,999,10,-.003637766,.047043595,.14414288,.0071723256,.00046279049,.0017539239,2.5237224,655.90436,.42733672,2525.0537,.93699998,.079000004,.74039322,.17544551,1,nick,.17514841,-.01731826
112,1,-.007023599,-.0035632681,.95586622,.76546812,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,6,2,0,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,999,10,-.0010964709,.0039469944,.14414288,.0071723256,.00045977786,.000058555943,.76068336,55.030888,-.22641291,-12.360802,.95099998,.26499999,.75256568,.18761796,1,nick,.011420958,-.0020671776
117,1,-.0067684716,-.003061282,.95743525,.72464103,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,6,3,0,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,787,999,10,-.00094887987,.00066575489,.14414288,.0071723256,.00052349985,.00013641626,.65829122,9.2822733,.77932531,81.126045,.74800003,.72600001,.72385579,.15890805,1,nick,.0074475436,-.0011407734
122,1,-.0066697756,-.0035956912,.95895678,.70417547,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,7,0,1,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,10,-.0015106051,-.00040147672,.14495118,.0089079682,.00045497573,.000048252921,1.0421475,4.5069394,,,.949,.96399999,.69928581,-.00071415945,1,nick,-.00074255909,-.0033787887
127,1,-.0055242428,-.020061499,.96612781,.70675826,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,7,1,1,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,10,-.003882464,.040415883,.14495118,.0089079682,.00045923924,.001386717,2.6784632,453.70483,.93708158,2773.8508,.93800002,.086999997,.69485325,-.0051467652,1,nick,.15641516,-.017988157
132,1,-.0065800189,-.0049119415,.95947719,.70118994,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,7,2,1,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,10,-.0016797673,.0025511715,.14495118,.0089079682,.00045451176,.000053444383,1.1588503,28.639208,-.10197704,10.758859,.949,.60699999,.69580871,-.0041912766,1,nick,.0036601522,-.0042184647
137,1,-.0066556023,-.0035432864,.95894384,.70510483,-.00675717,-.0037264302,.95545948,.70505679,.69999999,60,7,3,1,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,829,1000,10,-.001597769,-.00052927982,.14495118,.0089079682,.00049579656,.00011656009,1.1022807,5.9416447,-.7815271,119.93967,.78799999,.78100002,.69994789,-.000052079289,1,nick,-.00048779388,-.0037362564
142,1,-.0066070175,-.0051032808,.95939922,.60151392,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,8,0,1,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,998,998,10,-.00062573317,-.00028923384,.14414288,.0071723256,.00045558979,.000060795188,.4341062,4.0326366,,,.94800001,.954,.59652656,.031578843,1,nick,-.00079771405,-.00038188463
147,1,-.0057144053,-.017623978,.96482283,.74038398,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,8,1,1,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,998,10,-.0031949852,.044017207,.14414288,.0071723256,.0004606593,.0015584166,2.2165406,613.70898,1.214002,2465.9553,.93699998,.077,.73013306,.16518536,1,nick,.17100489,-.016230788
152,1,-.006685026,-.0039725476,.95883185,.73508334,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,8,2,1,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,998,10,-.00083946314,.0035081054,.14414288,.0071723256,.00045401318,.000057254543,.58238268,48.911686,-.24625453,-5.7295718,.95099998,.368,.73060787,.16566014,1,nick,.0097997002,-.0016014999
157,1,-.0067166481,-.0029851187,.95867813,.7284053,-.0075654746,-.0054620728,.95013148,.56768239,.56494772,60,8,3,1,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,796,998,10,-.00086553831,.00058734434,.14414288,.0071723256,.00050400989,.00011798563,.60047245,8.1890364,-1.2001308,73.320999,.76099998,.74199998,.72421134,.15926361,1,nick,.0059247045,-.0011958492
162,1,-.0069906362,-.0029874793,.95599717,.71069032,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,9,0,0,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,10,-.0016113574,-.00017177779,.14502789,.0074383388,.00044733335,.000045102948,1.1110673,2.3093569,,,.95499998,.93400002,.70590943,.0059094583,1,nick,.0011968261,-.0036769877
167,1,-.0066393521,-.0080330698,.95807546,.72217041,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,9,1,0,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,10,-.0023895593,.013349599,.14502789,.0074383388,.00044636976,.00073508412,1.647655,179.47017,-.2154057,1529.7917,.94999999,.21799999,.71518022,.015180255,1,nick,.069138594,-.0090083769
172,1,-.0070499349,-.0021896642,.95565462,.71221507,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,9,2,0,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,10,-.0014911328,-.0020804212,.14502789,.0074383388,.00044767204,.000040418454,1.0281696,27.968893,.075715892,-10.386227,.95599997,.64499998,.70766538,.0076654181,1,nick,-.0038808889,-.0030421773
177,1,-.006930287,-.0030081749,.9565568,.70938224,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,9,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,838,1000,10,-.0016808907,-.00016582986,.14502789,.0074383388,.00049114303,.00011819723,1.1590121,2.2293937,.50756049,139.89674,.80400002,.77999997,.70441425,.0044142525,1,nick,-.00054666743,-.0038106693
182,1,-.0068664085,-.004726483,.95684248,.56104147,-.0076196897,-.0045674075,.94981194,.56725484,.56494772,60,10,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,969,969,10,-.00071035174,-.00036866975,.14420301,.0059870905,.00045511738,.000057745143,.49260536,6.1577449,,,.92699999,.921,.55999607,-.0049516619,1,nick,.0003160187,-.0005256841
187,1,-.0066915923,-.0074457908,.95778936,.76701289,-.0076196897,-.0045674075,.94981194,.56725484,.56494772,60,10,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,969,10,-.0016448558,.016187517,.14420301,.0059870905,.00044520179,.00085015729,1.1406529,270.37369,-.62626493,1395.6223,.95099998,.241,.75848687,.19353914,1,nick,.084272027,-.0070639863
192,1,-.0070817051,-.0020026802,.95550627,.73549449,-.0076196897,-.0045674075,.94981194,.56725484,.56494772,60,10,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,969,10,-.00064724084,-.0010075149,.14420301,.0059870905,.00044654723,.000039978077,.44884002,16.828123,-.32595241,-29.669363,.958,.86400002,.73185736,.16690964,1,nick,.002544536,-.00037883551
197,1,-.0071954732,-.0021900667,.95479006,.77925617,-.0076196897,-.0045674075,.94981194,.56725484,.56494772,60,10,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,780,969,10,-.0010577547,.0011691626,.14420301,.0059870905,.00050112541,.00013189416,.73351777,19.528061,-1.2110379,104.92528,.75099999,.71100003,.77291679,.20796908,1,nick,.0064748852,-.0015820932
202,1,-.0066287639,-.0030243609,.95897496,.70805806,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,11,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,10,-.0013223572,-.00017866866,.14502789,.0074383388,.00044789739,.000045422013,.91179508,2.4019969,,,.95499998,.94300002,.70346332,.0034632988,1,nick,.0011940502,-.0032716312
207,1,-.0063307937,-.0075115678,.96078938,.71964169,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,11,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,10,-.0020072463,.011952793,.14502789,.0074383388,.00044949751,.00063054537,1.3840414,160.6917,.35725379,1288.1934,.95099998,.208,.71307313,.013073149,1,nick,.065059096,-.0081431465
212,1,-.0066916766,-.0021860658,.95860928,.71154904,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,11,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,10,-.0012003479,-.0021036544,.14502789,.0074383388,.00044823848,.000037572419,.827667,28.28124,.076156743,-17.281471,.95499998,.62099999,.70717579,.007175806,1,nick,-.0038735266,-.0026338331
217,1,-.0066160602,-.0029698596,.95911497,.71082532,-.0067948103,-.0031161592,.95524508,.70475531,.69999999,60,11,3,1,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,834,1000,10,-.0012260419,-.00023292472,.14502789,.0074383388,.0004915148,.00010897558,.84538358,3.1314077,.21693231,119.10176,.796,.79299998,.70603091,.0060309446,1,nick,-.000374617,-.0033362487
222,1,-.0066155982,-.0043836799,.95909524,.59932959,-.0076196897,-.0045674075,.94981194,.56725484,.56494772,60,12,0,1,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,989,989,10,-.00051587727,-.00017465226,.14420301,.0059870905,.00044905191,.000054379754,.35774374,2.9171476,,,.94599998,.93300003,.5962522,.031304467,1,nick,.0012356802,-.00027120119
